CrashId,Date Of Crash,Period,Crash Severity Text Format,Most Severe Injury Text Format,Number Of Motor Vehicles,Road Description,Manner of Crash / Collision Impact Text Format,Weather Condition Text Format,Latitude,Longitude,NearestSpeedhump,NearestSpeedhumpDistance,NearestSpeedhumpInstallDate
622377,2019-03-28,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-W-826,Front to rear,Clear,41.77023400,-72.66786600,F,3660.648976083835,
622407,2019-03-29,2018/2019,Property Damage Only,No Apparent Injury (O),2,WESTON ST,"Sideswipe, same direction",Cloudy,41.78896800,-72.66184200,P,2521.823855857826,Oct-18
622421,2019-04-13,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-E,"Sideswipe, same direction",Rain,41.76960300,-72.67126300,F,3188.6850349648103,
622869,2019-03-31,2018/2019,Property Damage Only,No Apparent Injury (O),1,91-S-165,Not Applicable,Cloudy,41.78769200,-72.65933800,P,3317.652203507487,Oct-18
623074,2019-03-29,2018/2019,Property Damage Only,No Apparent Injury (O),2,91-N-198,"Sideswipe, same direction",Rain,41.80283400,-72.65698800,O,2492.7619870189997,Several years ago
623080,2019-03-29,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-E,Rear to rear,Clear,41.76956700,-72.68258700,F,2140.255485926614,
623084,2019-03-29,2018/2019,Property Damage Only,No Apparent Injury (O),3,91-N,Front to rear,Clear,41.73627500,-72.66457300,F,2415.9386853942433,
623086,2019-03-29,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-W,Front to rear,Clear,41.77120200,-72.67927000,F,1708.2795705369347,
623184,2019-03-31,2018/2019,Property Damage Only,No Apparent Injury (O),2,15-S,Front to rear,Rain,41.73211700,-72.66418600,F,1794.559671984528,
623187,2019-03-31,2018/2019,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,91-N,Front to rear,Rain,41.73339300,-72.66370200,F,2033.4305316093573,
623197,2019-03-31,2018/2019,Property Damage Only,No Apparent Injury (O),2,91-N,Front to rear,Rain,41.75593800,-72.66105900,O,2500.4320157100747,Several years ago
623616,2019-04-01,2018/2019,Property Damage Only,No Apparent Injury (O),2,44-W,Front to rear,Clear,41.77017700,-72.67097800,F,3075.651968848593,
623617,2019-04-01,2018/2019,Property Damage Only,No Apparent Injury (O),2,SIGOURNEY ST,"Sideswipe, same direction",Clear,41.77113300,-72.69342100,F,844.362940440891,
623620,2019-04-01,2018/2019,Property Damage Only,No Apparent Injury (O),2,SPRING ST,Angle,Clear,41.76835600,-72.68412100,F,1783.8065261824129,
623623,2019-04-01,2018/2019,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,WEBSTER ST,"Sideswipe, same direction",Clear,41.74579100,-72.68310000,F,572.7082544688975,
623902,2019-03-18,2018/2019,Property Damage Only,No Apparent Injury (O),2,91-S,Front to rear,Clear,41.78158400,-72.66268300,P,2908.6094009783387,May-19
623910,2019-04-01,2018/2019,Property Damage Only,No Apparent Injury (O),2,91-S,Front to rear,Clear,41.79028200,-72.65615500,P,3447.313075367888,Oct-18
623928,2019-04-01,2018/2019,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,84-E,Front to rear,Clear,41.76507200,-72.69094100,F,1669.2663145585714,
623948,2019-04-01,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-E,Front to rear,Clear,41.77089100,-72.68053800,F,1847.7629481151018,
623969,2019-04-02,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-E,Front to rear,Clear,41.77102300,-72.67872500,F,1782.5607218174562,
624004,2019-04-02,2018/2019,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),4,91-N,Front to rear,Clear,41.74391400,-72.66192800,F,1857.3394815735314,
624029,2019-04-03,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-E,"Sideswipe, same direction",Clear,41.76951200,-72.67204900,F,3068.462381444281,
624041,2019-04-03,2018/2019,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),1,91-S,Not Applicable,Clear,41.73732800,-72.66473000,F,2354.6707653069025,
624044,2019-04-03,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-W,Front to front,Clear,41.76994300,-72.68253400,P,2045.0691537434566,Oct-18
624073,2019-04-04,2018/2019,Property Damage Only,No Apparent Injury (O),2,91-S,Front to rear,Clear,41.77643200,-72.66788800,F,2346.2615739719213,
624074,2019-04-04,2018/2019,Property Damage Only,No Apparent Injury (O),2,91-S,Front to rear,Clear,41.77640900,-72.66794500,F,2338.3713977093093,
624115,2019-04-04,2018/2019,Property Damage Only,No Apparent Injury (O),2,91-S,"Sideswipe, same direction",Clear,41.74589500,-72.66143700,O,2034.0302760042878,Several years ago
624119,2019-04-04,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-E,Unknown,Clear,41.76211900,-72.69675400,P,900.6528624428774,Oct-18
624500,2019-04-04,2018/2019,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),3,84-W,Front to rear,Clear,41.77082100,-72.67763500,F,1908.1593966019575,
624505,2019-04-04,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-E,"Sideswipe, same direction",Clear,41.76457000,-72.69245500,P,1296.3566610682774,Oct-18
624513,2019-04-05,2018/2019,Property Damage Only,No Apparent Injury (O),2,504-S,Front to rear,Clear,41.74262700,-72.71213500,P,1063.9374551059539,Oct-18
624516,2019-04-05,2018/2019,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,84-E,"Sideswipe, same direction",Clear,41.76928700,-72.68279300,F,2087.8107318163675,
624546,2019-04-05,2018/2019,Property Damage Only,No Apparent Injury (O),2,91-S-841,Front to rear,Cloudy,41.77181100,-72.66878700,F,3111.1785407986545,
624547,2019-04-05,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-W,Front to rear,Clear,41.76967600,-72.68274900,F,2095.956542329653,
624828,2019-04-08,2018/2019,Property Damage Only,No Apparent Injury (O),2,SIGOURNEY ST,Front to rear,Clear,41.76546600,-72.69386600,P,888.6811920308859,Oct-18
625036,2019-04-05,2018/2019,Property Damage Only,No Apparent Injury (O),2,504-N,Angle,Clear,41.74272600,-72.71193100,P,997.8674032397078,Oct-18
625056,2019-04-06,2018/2019,Property Damage Only,No Apparent Injury (O),2,91-N-830,Front to rear,Clear,41.75092200,-72.65653400,O,2632.973045931515,Several years ago
625060,2019-04-06,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-E,Front to rear,Clear,41.76529800,-72.69022500,F,1582.1347564881585,
625066,2019-04-06,2018/2019,Property Damage Only,No Apparent Injury (O),2,91-S,Front to rear,Clear,41.77645500,-72.66796000,F,2325.366737790065,
625068,2019-04-06,2018/2019,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),1,91-N-858,Not Applicable,Clear,41.76543400,-72.66755900,O,3283.1534310027273,Several years ago
625079,2019-04-06,2018/2019,Property Damage Only,No Apparent Injury (O),2,91-S,Front to rear,Clear,41.77894900,-72.66540400,P,2435.0517673784448,May-19
625081,2019-04-06,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-E,Front to rear,Clear,41.76952200,-72.67019600,F,3395.531679060648,
625084,2019-04-06,2018/2019,Property Damage Only,No Apparent Injury (O),2,91-N,"Sideswipe, same direction",Clear,41.80158500,-72.65584700,O,2470.7307718905545,Several years ago
625087,2019-04-06,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-E,Front to front,Clear,41.77101600,-72.67868500,F,1786.2482014447385,
625119,2019-04-07,2018/2019,Property Damage Only,No Apparent Injury (O),2,91-N,Front to rear,Clear,41.74651100,-72.65984400,O,2187.0881545893353,Several years ago
625135,2019-04-08,2018/2019,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),1,91-S,Not Applicable,Rain,41.76888500,-72.66853800,F,3868.1157760789392,
625158,2019-04-08,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-W,"Sideswipe, same direction",Clear,41.77066500,-72.67726400,F,1990.3981784449031,
625513,2019-04-03,2018/2019,"Injury of any type (Serious, Minor, Possible)",Suspected Serious Injury (A),1,TRINITY ST,Not Applicable,Clear,41.76248500,-72.68179700,P,1994.493953178453,Oct-18
625789,2019-03-26,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-W,"Sideswipe, same direction",Clear,41.76191500,-72.69745600,P,869.4599312187436,Oct-18
625792,2019-04-07,2018/2019,Property Damage Only,No Apparent Injury (O),1,84-W,Not Applicable,Clear,41.75045500,-72.70519000,P,566.0600484348857,Oct-18
625801,2019-04-08,2018/2019,Property Damage Only,No Apparent Injury (O),1,2-W,Not Applicable,Cloudy,41.76568100,-72.66889400,O,3204.440660590117,Several years ago
625817,2019-04-09,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-W,"Sideswipe, same direction","Fog, Smog, Smoke",41.76956300,-72.66905800,F,3590.8250621652637,
625858,2019-04-09,2018/2019,Property Damage Only,No Apparent Injury (O),3,91-S,Front to rear,Rain,41.77984300,-72.66449600,P,2537.311841000191,May-19
625874,2019-04-10,2018/2019,Property Damage Only,No Apparent Injury (O),1,598-E-803,Not Applicable,Cloudy,41.76055200,-72.66733300,O,1987.4183912107114,Several years ago
625910,2019-04-10,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-E,Front to rear,Clear,41.76872500,-72.68306900,F,2035.9346782865546,
625926,2019-04-10,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-W,"Sideswipe, same direction",Clear,41.77124700,-72.67918900,F,1692.4743864842924,
625940,2019-04-10,2018/2019,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),1,84-W,Not Applicable,Clear,41.76301000,-72.69596100,P,851.350597029548,Oct-18
625945,2019-04-11,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-E,Front to rear,Clear,41.76524300,-72.69009800,F,1603.7590755852532,
625959,2019-04-11,2018/2019,Property Damage Only,No Apparent Injury (O),3,91-N,Front to rear,Clear,41.80162800,-72.65596000,O,2452.1852234297057,Several years ago
625961,2019-04-11,2018/2019,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),3,91-S,Front to rear,Clear,41.76433600,-72.66772300,O,2916.288915099854,Several years ago
625967,2019-04-11,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-E,Front to rear,Clear,41.76871700,-72.68385700,F,1824.7223332304138,
625982,2019-04-11,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-W,"Sideswipe, same direction",Clear,41.77000800,-72.68265200,P,2012.3576402332385,Oct-18
626259,2019-04-12,2018/2019,Property Damage Only,No Apparent Injury (O),2,FLATBUSH AV,Front to rear,Clear,41.74260200,-72.71211400,P,1065.0747715798038,Oct-18
626268,2019-04-12,2018/2019,Property Damage Only,No Apparent Injury (O),2,91-N,Front to rear,Cloudy,41.75593200,-72.66106900,O,2497.1000327288702,Several years ago
626290,2019-04-12,2018/2019,Property Damage Only,No Apparent Injury (O),2,91-S,Front to rear,Clear,41.78150600,-72.66257900,P,2938.619544953547,May-19
626293,2019-04-12,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-E,"Sideswipe, same direction",Rain,41.75475100,-72.70058600,F,1038.1522303019683,
626726,2019-03-24,2018/2019,Property Damage Only,No Apparent Injury (O),2,91-N,Front to rear,Clear,41.74490000,-72.66125700,F,2054.2745719618865,
626744,2019-04-11,2018/2019,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,84-E,Front to rear,Clear,41.75299100,-72.70127400,P,880.0640297326904,Oct-18
626753,2019-04-12,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-E,Angle,Clear,41.77032900,-72.67735700,F,2100.9471505403144,
626758,2019-04-12,2018/2019,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,91-N,Front to rear,Clear,41.74516300,-72.66095800,F,2149.0061303523585,
626776,2019-04-13,2018/2019,Property Damage Only,No Apparent Injury (O),1,91-S,Not Applicable,Rain,41.77321500,-72.66872300,F,2865.26640676458,
626795,2019-04-13,2018/2019,Property Damage Only,No Apparent Injury (O),2,15-S,Front to rear,Clear,41.75222600,-72.65548600,O,2996.614421258675,Several years ago
626834,2019-04-14,2018/2019,Property Damage Only,No Apparent Injury (O),5,91-N,Front to rear,Clear,41.73062500,-72.66095000,P,2458.1184261274343,Oct-18
626840,2019-04-14,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-E,"Sideswipe, same direction",Clear,41.77102100,-72.67950600,F,1774.1538686321499,
626841,2019-04-14,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-E,Front to rear,Clear,41.76942800,-72.68267000,F,2118.8326746720772,
626843,2019-04-14,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-W,Front to rear,Clear,41.77059200,-72.67757700,F,1992.9113578411598,
626851,2019-04-14,2018/2019,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),1,84-E,Not Applicable,Rain,41.77111300,-72.67973100,F,1742.7825320471818,
626853,2019-04-14,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-E,"Sideswipe, same direction",Rain,41.77095000,-72.68032700,F,1817.635439892672,
626856,2019-04-14,2018/2019,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,84-E,Front to rear,Rain,41.77097600,-72.67873400,F,1799.350412407061,
626873,2019-04-15,2018/2019,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,84-E,Front to rear,Rain,41.76526500,-72.69030500,F,1593.5284683796142,
626882,2019-04-15,2018/2019,Property Damage Only,No Apparent Injury (O),3,91-N,Front to rear,Rain,41.73061500,-72.66089200,P,2472.1267341213957,Oct-18
626897,2019-04-15,2018/2019,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,84-E,Front to rear,Clear,41.76530700,-72.69015300,F,1579.6817700387937,
626905,2019-04-15,2018/2019,Property Damage Only,No Apparent Injury (O),1,91-S,Not Applicable,Rain,41.71717600,-72.64980700,P,6804.658737445551,Oct-18
626909,2019-04-15,2018/2019,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),3,91-N,Front to rear,Rain,41.73843700,-72.66448100,F,2088.58177318429,
626921,2019-04-15,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-W,Front to rear,Rain,41.76962000,-72.68281300,F,2078.4594137374575,
627370,2019-04-14,2018/2019,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),2,91-N,Front to rear,Clear,41.74130600,-72.66316000,F,1846.058298381138,
627372,2019-04-15,2018/2019,Property Damage Only,No Apparent Injury (O),1,15-N,Not Applicable,Rain,41.72880500,-72.66493000,P,1259.5791153503085,Oct-18
627376,2019-04-16,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-E,Front to rear,Clear,41.76819900,-72.68339600,F,1989.6716604072399,
627392,2019-04-16,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-E,Front to rear,Clear,41.76568500,-72.68885700,F,1502.83635971331,
627396,2019-04-16,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-W,"Sideswipe, same direction",Clear,41.76582100,-72.68917000,F,1432.5321071361543,
627404,2019-04-16,2018/2019,Property Damage Only,No Apparent Injury (O),1,84-E,Not Applicable,Clear,41.76608500,-72.68733300,F,1545.985807296588,
627415,2019-04-16,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-W,"Sideswipe, same direction",Clear,41.75988800,-72.70036000,P,746.5648515138379,Oct-18
627424,2019-04-16,2018/2019,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),3,84-W,Front to rear,Clear,41.75281400,-72.70189100,P,875.7279304380138,Oct-18
627440,2019-04-16,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-W,Front to rear,Clear,41.77078000,-72.67756100,F,1927.7625637265394,
627475,2019-04-17,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-E,Front to rear,Clear,41.77093400,-72.68028700,F,1821.919404198856,
627514,2019-04-26,2018/2019,Property Damage Only,No Apparent Injury (O),3,91-N,Front to rear,Clear,41.74178600,-72.66299400,F,1791.896122394645,
627857,2019-04-18,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-E,"Sideswipe, same direction",Clear,41.77098600,-72.68013500,F,1798.0164600445664,
627862,2019-04-18,2018/2019,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,15-S,Front to rear,Cloudy,41.74921500,-72.65911400,O,1951.8801908043383,Several years ago
627901,2019-04-19,2018/2019,Property Damage Only,No Apparent Injury (O),3,84-W,Front to rear,Clear,41.76967600,-72.66849400,F,3669.867991918206,
627906,2019-04-19,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-E,"Sideswipe, same direction",Clear,41.76500300,-72.69104100,P,1659.4989965496432,Oct-18
627929,2019-04-19,2018/2019,Property Damage Only,No Apparent Injury (O),2,84-W,Front to rear,Clear,41.76968800,-72.67115300,F,3186.4438595401953,
627935,2019-04-19,2018/2019,Property Damage Only,No Apparent Injury (O),2,91-N,Front to rear,Clear,41.74525700,-72.66083400,F,2188.228299411816,
627949,2019-04-19,2018/2019,Property Damage Only,No Apparent Injury (O),2,91-S,Front to rear,Rain,41.78748500,-72.65754300,P,3715.588611103001,Oct-18
627950,2019-04-19,2018/2019,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),5,91-S,Front to rear,Rain,41.79142300,-72.65578100,O,3267.0630958977763,Several years ago
628251,2018-11-07,2018/2019,Property Damage Only,No Apparent Injury (O),2,NEW BRITAIN AV,"Sideswipe, same direction",Clear,41.74256500,-72.69191800,P,1106.783850293183,Oct-18
628252,2018-12-27,2018/2019,Property Damage Only,No Apparent Injury (O),2,FARMINGTON AV,"Sideswipe, same direction",Clear,41.76812100,-72.68633700,F,1246.2500362893434,
628253,2019-03-01,2018/2019,Property Damage Only,No Apparent Injury (O),2,NEW PARK AV,"Sideswipe, same direction",Clear,41.75576600,-72.70664500,P,330.1448753574054,Oct-18
628254,2019-03-11,2018/2019,Property Damage Only,No Apparent Injury (O),2,FRANKLIN AV,Front to front,Clear,41.73469800,-72.67488400,F,230.10763218370488,
628255,2019-03-22,2018/2019,Property Damage Only,No Apparent Injury (O),2,FLATBUSH AV,Front to rear,Cloudy,41.74253300,-72.71255400,P,1175.9694263604092,Oct-18
628256,2019-04-01,2018/2019,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),1,GRANBY ST,Not Applicable,Clear,41.79186800,-72.70530400,F,449.83550761026356,
628257,2019-04-02,2018/2019,Property Damage Only,No Apparent Injury (O),2,FRANKLIN AV,Front to rear,Clear,41.73695400,-72.67527100,P,582.1323520732294,Oct-18
628258,2019-04-02,2018/2019,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,MAXIM RD,"Sideswipe, same direction",Clear,41.74267800,-72.65859400,O,1983.3982652267923,Several years ago
628259,2019-01-12,2018/2019,Property Damage Only,No Apparent Injury (O),2,HARTLAND ST,Angle,Clear,41.80431400,-72.69998300,F,213.6103588557714,
628260,2019-01-29,2018/2019,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,CAPITOL AV,Angle,Clear,41.76000000,-72.71410000,P,212.17464127221865,Oct-18
